game_id,minute,player_id,event_id
2359375,24,52328,4532
2359375,66,6033,4533
2359382,53,56416,4534
2359382,62,56416,4535
2359405,61,21748,4536
2359377,66,19998,4537
2359374,9,29316,4538
2359374,47,105521,4539
2359374,65,105521,4540
2359374,80,42345,4541
2359374,93,21748,4542
2359384,8,5980,4543
2359384,39,5980,4544
2359384,43,112302,4545
2359384,70,81455,4546
2359373,82,19104,4547
2359371,18,45124,4548
2359371,55,88683,4549
2359371,59,45124,4550
2359371,80,33481,4551
2359369,86,39099,4552
2359424,15,6031,4553
2359424,92,185593,4554
2359381,35,3366,4555
2359381,65,3366,4556
2359381,67,199248,4557
2359368,5,5980,4558
2359368,27,26721,4559
2359368,44,81455,4560
2359368,63,121756,4561
2359368,78,5980,4562
2359396,25,37918,4563
2359396,28,40660,4564
2359396,41,40660,4565
2359367,9,45717,4566
2359367,19,39153,4567
2359362,9,39153,4568
2359362,35,7520,4569
2359362,39,56416,4570
2359362,41,9967,4571
2359362,47,79522,4572
2359362,81,61253,4573
2359361,13,88683,4574
2359361,29,34344,4575
2359361,51,68864,4576
2359361,77,17129,4577
2359364,48,10255,4578
2359364,75,105521,4579
2359359,15,4276,4580
2359359,28,21763,4581
2359359,45,4276,4582
2359359,68,4276,4583
2359360,19,10,4584
2359360,26,10,4585
2359372,44,37418,4586
2359372,64,28022,4587
2359357,13,80351,4588
2359357,29,40372,4589
2359357,64,19104,4590
2359366,57,23197,4591
2359348,11,82048,4592
2359348,44,39099,4593
2359348,45,84545,4594
2359348,54,39099,4595
2359348,56,39090,4596
2359348,60,82048,4597
2359354,19,46552,4598
2359352,54,37418,4599
2359352,77,112343,4600
2359365,6,4276,4601
2359365,15,30687,4602
2359365,47,122153,4603
2359365,75,35564,4604
2359365,79,37666,4605
2359347,42,30873,4606
2359347,82,38592,4607
2359347,87,102017,4608
2359351,7,18301,4609
2359351,29,30584,4610
2359351,67,88683,4611
2359353,55,29316,4612
2359370,11,185593,4613
2359370,32,86079,4614
2359370,65,109598,4615
2359350,38,12563,4616
2359350,41,12563,4617
2359350,45,109598,4618
2359350,70,240306,4619
2359350,71,9967,4620
2359350,81,19694,4621
2359346,17,5878,4622
2359346,76,55801,4623
2359346,92,55801,4624
2359343,24,39153,4625
2359343,25,21905,4626
2359343,50,12563,4627
2359343,72,39153,4628
2359343,88,238752,4629
2359343,91,61253,4630
2359342,91,35564,4631
2359345,13,37666,4632
2359345,89,29260,4633
2359341,18,39090,4634
2359341,89,52999,4635
2359379,17,37666,4636
2359379,49,39983,4637
2359379,77,6448,4638
2359336,14,41935,4639
2359336,20,96828,4640
2359336,73,45717,4641
2359336,87,55801,4642
2359335,51,38824,4643
2359335,90,68864,4644
2359349,7,45146,4645
2359349,26,86079,4646
2359349,58,29424,4647
2359349,84,45146,4648
2359356,16,37418,4649
2359340,7,10255,4650
2359340,69,22186,4651
2359385,67,30873,4652
2359385,86,30687,4653
2359385,89,39256,4654
2359339,5,40372,4655
2359339,6,121756,4656
2359339,13,81455,4657
2359339,14,40372,4658
2359339,43,30584,4659
2359339,54,19104,4660
2359339,72,102017,4661
2359337,13,105892,4662
2359337,19,19446,4663
2359337,63,45146,4664
2359337,81,3366,4665
2359333,10,105521,4666
2359333,34,73097,4667
2359333,50,39256,4668
2359333,59,5755,4669
2359333,61,73097,4670
2359332,64,96828,4671
2359332,67,177843,4672
2359331,67,63186,4673
2359331,94,12149,4674
2359327,63,35564,4675
2359327,75,4276,4676
2359334,34,109598,4677
2359328,4,3366,4678
2359328,8,5878,4679
2359329,81,5962,4680
2359322,2,35564,4681
2359322,74,5817,4682
2359322,80,122153,4683
2359319,11,19104,4684
2359319,17,19104,4685
2359319,74,112343,4686
2359338,36,22210,4687
2359338,56,29316,4688
2359338,79,68306,4689
2359323,50,238752,4690
2359323,64,28022,4691
2359326,92,77603,4692
2359315,73,38824,4693
2359315,76,20726,4694
2359315,93,95438,4695
2359320,29,21696,4696
2359320,35,74943,4697
2359321,30,110925,4698
2359321,90,79522,4699
2359317,30,26263,4700
2359324,19,112666,4701
2359324,94,177843,4702
2359313,28,68864,4703
2359313,63,21748,4704
2359314,25,39099,4705
2359314,30,44327,4706
2359314,91,76077,4707
2359344,10,19636,4708
2359344,23,5962,4709
2359312,19,16117,4710
2359312,49,177843,4711
2359312,52,177843,4712
2359312,63,16893,4713
2359312,65,37418,4714
2359312,81,33571,4715
2359312,89,177843,4716
2359307,60,74943,4717
2359307,72,5878,4718
2359306,8,5980,4719
2359306,57,19708,4720
2359306,90,20730,4721
2359310,15,61253,4722
2359310,20,38593,4723
2359310,25,105892,4724
2359309,27,30584,4725
2359309,73,40372,4726
2359308,11,29424,4727
2359303,68,5825,4728
2359316,43,20730,4729
2359316,52,105521,4730
2359316,88,20730,4731
2359302,54,3366,4732
2359302,71,12906,4733
2359311,77,122153,4734
2359300,27,37666,4735
2359300,34,5817,4736
2359300,66,4276,4737
2359300,71,39983,4738
2359299,51,38592,4739
2359299,78,5980,4740
2359298,57,5878,4741
2359296,26,2926,4742
2359296,58,19636,4743
2359296,61,17130,4744
2359325,12,19636,4745
2359325,51,54149,4746
2359358,72,99227,4747
2359358,94,62751,4748
2359301,4,105521,4749
2359301,8,46552,4750
2359301,25,29424,4751
2359301,33,39831,4752
2359301,63,101913,4753
2359301,87,21748,4754
2359292,11,84545,4755
2359292,46,5962,4756
2359292,61,40660,4757
2359292,63,20003,4758
2359292,94,84545,4759
2359289,23,37666,4760
2359289,36,4276,4761
2359290,52,10,4762
2359290,55,25488,4763
2359285,3,37397,4764
2359291,14,39153,4765
2359291,32,39153,4766
2359287,13,24606,4767
2359287,45,91970,4768
2359287,64,91970,4769
2359295,16,76077,4770
2359295,25,30873,4771
2359304,18,6031,4772
2359304,25,96828,4773
2359304,56,119228,4774
2359284,21,10255,4775
2359284,46,39090,4776
2359284,53,105521,4777
2359284,55,39099,4778
2359284,71,39099,4779
2359284,90,107958,4780
2359283,12,177843,4781
2359283,17,16893,4782
2359283,34,23197,4783
2359280,19,37418,4784
2359280,92,86079,4785
2359280,96,16117,4786
2359278,22,5878,4787
2359278,48,34909,4788
2359278,50,5878,4789
2359275,42,33218,4790
2359275,53,188498,4791
2359275,84,30873,4792
2359293,57,88590,4793
2359297,12,61253,4794
2359297,28,19104,4795
2359297,36,56416,4796
2359282,48,44162,4797
2359282,71,44162,4798
2359276,5,52328,4799
2359276,26,92141,4800
2359276,84,6160,4801
2359288,10,9850,4802
2359288,12,39099,4803
2359288,32,149946,4804
2359288,38,7520,4805
2359288,56,27300,4806
2359288,71,121756,4807
2359281,23,26105,4808
2359273,41,84846,4809
2359273,66,105521,4810
2359273,76,21748,4811
2359273,93,37418,4812
2359266,59,19946,4813
2359266,87,5925,4814
2359269,1,17129,4815
2359269,15,5817,4816
2359269,69,52312,4817
2359269,75,29260,4818
2359269,90,17129,4819
2359265,22,85605,4820
2359265,29,81455,4821
2359265,52,23197,4822
2359265,56,5980,4823
2359265,93,102017,4824
2359277,37,4276,4825
2359277,40,122153,4826
2359277,66,19104,4827
2359277,76,19104,4828
2359277,78,7663,4829
2359277,81,19104,4830
2359268,18,5958,4831
2359268,40,5958,4832
2359268,44,130365,4833
2359272,32,28855,4834
2359272,51,177843,4835
2359272,70,34239,4836
2359272,76,5962,4837
2359258,46,52266,4838
2359258,64,19998,4839
2359258,78,30584,4840
2359258,92,28020,4841
2359262,8,130365,4842
2359262,17,33481,4843
2359262,26,45124,4844
2359262,62,33481,4845
2359262,85,69374,4846
2359257,22,8885,4847
2359257,54,105892,4848
2359260,41,81455,4849
2359260,46,21988,4850
2359260,74,102017,4851
2359255,46,30873,4852
2359255,63,30873,4853
2359274,33,32816,4854
2359274,53,6031,4855
2359261,46,26105,4856
2359271,4,12563,4857
2359271,26,19041,4858
2359271,54,61253,4859
2359271,83,38593,4860
2359259,14,12563,4861
2359259,25,12563,4862
2359253,36,21748,4863
2359253,44,38592,4864
2359253,53,21748,4865
2359253,67,102017,4866
2359263,51,52918,4867
2359263,54,25488,4868
2359263,56,119164,4869
2359263,77,16893,4870
2359251,19,17735,4871
2359251,20,57280,4872
2359251,28,84545,4873
2359251,35,34239,4874
2359251,40,84545,4875
2359251,44,30873,4876
2359251,79,95438,4877
2359256,75,68863,4878
2359256,83,41982,4879
2359250,15,9967,4880
2359250,20,96828,4881
2359294,82,30593,4882
2359248,4,29035,4883
2359248,6,19946,4884
2359248,39,61449,4885
2359248,94,52897,4886
2359246,28,29316,4887
2359246,47,22328,4888
2359246,65,37413,4889
2359254,79,6031,4890
2359245,12,44834,4891
2359245,33,230552,4892
2359245,52,230552,4893
2359245,62,53477,4894
2359245,89,15511,4895
2359245,92,16631,4896
2359243,63,21876,4897
2359243,94,69374,4898
2359247,60,19104,4899
2359247,72,7520,4900
2359247,83,54149,4901
2359241,36,85605,4902
2359241,40,4276,4903
2359241,48,35564,4904
2359252,65,45124,4905
2359252,89,33481,4906
2359235,41,37918,4907
2359235,69,19104,4908
2359244,7,39099,4909
2359244,23,144779,4910
2359244,33,139307,4911
2359244,53,76077,4912
2359244,64,22202,4913
2359244,75,7520,4914
2359244,83,22202,4915
2359239,1,54183,4916
2359239,14,5928,4917
2359239,40,22210,4918
2359237,26,49275,4919
2359237,89,112343,4920
2359237,91,20730,4921
2359237,93,33571,4922
2359231,39,45567,4923
2359231,47,130365,4924
2359231,70,5958,4925
2359231,85,68864,4926
2359232,9,6792,4927
2359232,50,22268,4928
2359232,66,6033,4929
2359234,71,23197,4930
2359234,85,6031,4931
2359229,66,29424,4932
2359229,72,29424,4933
2359226,15,149946,4934
2359226,93,121756,4935
2359225,71,40372,4936
2359225,89,6160,4937
2359228,8,25488,4938
2359228,39,102192,4939
2359228,42,61449,4940
2359230,71,39153,4941
2359230,81,61253,4942
2359227,73,68863,4943
2359227,75,37666,4944
2359233,47,55769,4945
2359233,71,21748,4946
2359233,87,17129,4947
2359233,97,45146,4948
2359224,11,108484,4949
2359224,72,109598,4950
2359224,84,5962,4951
2359224,89,119228,4952
2359221,8,15511,4953
2359221,30,5422,4954
2359221,33,55801,4955
2359221,62,45146,4956
2359242,5,76799,4957
2359242,53,39153,4958
2359242,91,45146,4959
2359219,10,5957,4960
2359219,14,19104,4961
2359219,41,6288,4962
2359219,55,5878,4963
2359219,56,19104,4964
2359219,61,6033,4965
2359219,94,6288,4966
2359216,25,37418,4967
2359216,41,21942,4968
2359216,64,19636,4969
2359216,71,112343,4970
2359223,44,39831,4971
2359223,66,96828,4972
2359223,70,6442,4973
2359223,75,29424,4974
2359223,86,66022,4975
2359215,58,22093,4976
2359215,82,6012,4977
2359220,14,37666,4978
2359220,26,37666,4979
2359220,28,10,4980
2359220,49,6448,4981
2359220,80,4276,4982
2359217,20,39099,4983
2359217,57,79522,4984
2359217,80,76077,4985
2359218,13,38593,4986
2359218,24,68306,4987
2359218,27,61253,4988
2359218,40,68306,4989
2359218,64,38593,4990
2359218,70,39153,4991
2355579,14,19104,4992
2355579,23,19946,4993
2355579,28,5896,4994
2359222,56,85605,4995
2359222,59,44162,4996
2359222,66,69374,4997
2359279,9,85605,4998
2359279,19,84545,4999
2359279,25,5962,5000
2359279,61,102017,5001
2359279,88,102017,5002
2355583,66,5947,5003
2355583,68,130365,5004
2355584,32,61253,5005
2355584,47,38593,5006
2355584,63,38593,5007
2359264,54,122153,5008
2355582,13,52897,5009
2355582,16,25488,5010
2355582,60,119228,5011
2355586,59,4276,5012
2359249,23,43271,5013
2359249,53,92141,5014
2355587,40,5868,5015
2355587,63,21748,5016
2355581,75,79522,5017
2355581,90,39099,5018
2359236,2,55769,5019
2359236,29,16870,5020
2359236,46,21748,5021
2359267,17,30687,5022
2355578,27,22093,5023
2355578,28,41982,5024
2355578,63,76598,5025
2355580,14,44834,5026
2355580,31,5980,5027
2355580,53,5980,5028
2475556,13,8198,5029
2475556,23,93935,5030
2475556,26,57791,5031
2475556,32,8198,5032
2475556,34,8198,5033
2475556,42,35539,5034
2475556,47,50935,5035
2475556,52,88103,5036
2475556,71,134936,5037
2475556,90,44501,5038
2475559,53,7717,5039
2475559,55,12249,5040
2475559,62,88490,5041
2475559,67,46215,5042
2475559,92,46215,5043
2475557,23,7922,5044
2475557,38,119905,5045
2475557,48,59323,5046
2475557,58,30677,5047
2475557,77,70934,5048
2482483,8,217115,5049
2482483,34,111482,5050
2482483,53,111482,5051
2482483,80,146854,5052
2482483,81,30321,5053
2482482,5,118732,5054
2475555,6,51559,5055
2475555,11,142419,5056
2475555,34,197545,5057
2460925,36,19819,5058
2460925,72,167799,5059
2460925,77,50303,5060
2460925,95,17689,5061
2475558,9,230784,5062
2475558,28,54781,5063
2475558,37,7989,5064
2475558,45,57162,5065
2475558,80,126716,5066
2460923,25,38253,5067
2460923,48,2514,5068
2460924,15,81785,5069
2460924,17,58864,5070
2460924,26,168543,5071
2460924,42,55735,5072
2460924,85,60632,5073
2460929,49,7427,5074
2460929,58,35934,5075
2460928,4,109256,5076
2460928,6,61087,5077
2460928,38,2767,5078
2460927,3,86175,5079
2460927,84,9697,5080
2460927,92,42936,5081
2460926,8,50512,5082
2460926,71,25427,5083
2460926,80,131789,5084
2482484,30,48280,5085
2482484,45,182913,5086
2482484,54,80293,5087
2482484,84,48280,5088
2482484,89,321647,5089
2460920,53,19819,5090
2460920,85,19819,5091
2486848,22,62049,5092
2486848,26,62049,5093
2486848,30,3306,5094
2486848,41,28990,5095
2486848,45,73734,5096
2486848,70,3109,5097
2486848,86,4072,5098
2486847,54,46001,5099
2486847,85,26443,5100
2486846,31,3163,5101
2486846,87,26399,5102
2486845,16,197838,5103
2486845,43,61560,5104
2486845,51,54890,5105
2486845,52,7520,5106
2486845,57,129627,5107
2486845,86,46580,5108
2486843,24,132098,5109
2486839,4,33713,5110
2486839,14,33713,5111
2486839,17,74223,5112
2486839,37,33713,5113
2486839,57,40567,5114
2460931,4,51190,5115
2460931,36,57995,5116
2460931,72,79501,5117
2486837,9,128897,5118
2486837,47,128897,5119
2486837,60,36814,5120
2486835,21,13091,5121
2486835,36,3333,5122
2486835,45,90466,5123
2486835,64,22388,5124
2486835,74,13091,5125
2486835,92,81808,5126
2486842,57,19085,5127
2486830,26,43530,5128
2486830,43,47995,5129
2486830,59,145988,5130
2486830,91,45693,5131
2486838,62,4063,5132
2486838,68,3620,5133
2486838,93,96341,5134
2486836,54,59631,5135
2486836,61,50174,5136
2475554,19,35773,5137
2475554,21,28171,5138
2475554,42,45335,5139
2475554,64,65239,5140
2475554,73,37501,5141
2475554,75,47647,5142
2486833,13,200512,5143
2486833,14,200512,5144
2486833,16,200512,5145
2486833,26,37304,5146
2486833,38,37304,5147
2486833,48,50201,5148
2486833,81,29594,5149
2486819,85,22388,5150
2486821,5,3160,5151
2486821,44,3109,5152
2486826,4,26399,5153
2486826,32,46156,5154
2486826,50,26399,5155
2486826,64,26399,5156
2486826,70,3333,5157
2486826,87,35518,5158
2486841,26,35099,5159
2486841,37,44779,5160
2486841,70,45121,5161
2486841,88,45121,5162
2486828,21,28990,5163
2486828,32,73734,5164
2486828,86,43250,5165
2486825,7,171424,5166
2486825,19,171424,5167
2486820,31,73484,5168
2460930,3,108650,5169
2460930,9,10471,5170
2460930,15,42460,5171
2460930,61,94201,5172
2486811,28,40433,5173
2486811,33,50057,5174
2486811,46,40433,5175
2486811,57,43266,5176
2486817,29,26399,5177
2486824,62,134294,5178
2486810,45,50202,5179
2486827,32,39532,5180
2486827,41,246968,5181
2486818,24,31835,5182
2486823,53,29152,5183
2486823,85,3875,5184
2486831,30,99343,5185
2486831,82,134414,5186
2486815,21,39010,5187
2486815,22,200512,5188
2486815,54,39010,5189
2486812,1,54890,5190
2486812,17,10003,5191
2486812,48,54890,5192
2486832,23,61637,5193
2486832,54,77274,5194
2486832,61,63342,5195
2486803,3,26399,5196
2486803,66,46156,5197
2486803,68,73484,5198
2486803,85,51226,5199
2486803,89,26267,5200
2486816,76,77932,5201
2486816,92,81796,5202
2486809,10,50201,5203
2486809,45,50201,5204
2486809,59,96341,5205
2486809,64,73484,5206
2486809,92,13520,5207
2486804,20,246968,5208
2486804,47,72768,5209
2486804,50,90466,5210
2486804,71,40613,5211
2486804,87,45509,5212
2486814,63,25248,5213
2486801,51,44855,5214
2486801,92,44855,5215
2486800,60,197838,5216
2486806,29,29594,5217
2486806,43,111630,5218
2486806,65,29594,5219
2486806,70,59631,5220
2486794,37,9988,5221
2486802,5,45333,5222
2486802,35,186590,5223
2486802,74,33639,5224
2486796,18,12691,5225
2486796,36,26399,5226
2486798,22,56818,5227
2486798,47,62049,5228
2486798,84,28990,5229
2486791,38,50202,5230
2486795,15,54890,5231
2486795,89,56872,5232
2486797,30,59631,5233
2486797,46,61644,5234
2486797,53,69633,5235
2486797,91,132098,5236
2486813,19,80444,5237
2486813,73,63342,5238
2486813,87,3109,5239
2486780,9,134425,5240
2486780,70,51452,5241
2486781,8,26399,5242
2486781,14,14086,5243
2486781,27,39679,5244
2486781,67,44068,5245
2486781,73,103427,5246
2486781,89,26399,5247
2486822,19,44068,5248
2486822,57,47995,5249
2486822,78,39679,5250
2486782,88,8806,5251
2486807,1,95435,5252
2486807,27,28990,5253
2486783,56,181579,5254
2486783,81,29594,5255
2486840,6,134294,5256
2486787,8,3547,5257
2486787,20,33963,5258
2486787,26,37171,5259
2486787,80,2998,5260
2486787,91,197838,5261
2486779,12,50057,5262
2486784,48,45693,5263
2486784,51,75471,5264
2486784,53,75471,5265
2486784,62,75471,5266
2486784,90,95435,5267
2486785,41,14221,5268
2486785,69,71292,5269
2486771,39,50202,5270
2486771,44,28990,5271
2486771,62,45121,5272
2486778,15,89718,5273
2486778,37,129627,5274
2486778,43,4205,5275
2486778,58,39532,5276
2486778,90,3292,5277
2486777,18,81796,5278
2486777,37,22388,5279
2486777,50,24636,5280
2486777,91,22388,5281
2486775,43,99343,5282
2486775,79,3332,5283
2486775,80,50201,5284
2486775,92,99343,5285
2486774,12,7520,5286
2486774,32,66934,5287
2486774,86,56872,5288
2486773,16,13520,5289
2486776,46,3875,5290
2486764,18,68390,5291
2486764,65,89718,5292
2486764,77,14221,5293
2486760,2,50202,5294
2486760,9,44779,5295
2486760,26,66333,5296
2486760,28,76608,5297
2486760,77,45121,5298
2486761,14,44068,5299
2486761,59,44068,5300
2486761,69,47082,5301
2486792,2,27614,5302
2486792,53,37171,5303
2486788,7,92571,5304
2486788,95,41384,5305
2486767,6,132098,5306
2486767,13,132098,5307
2486767,38,197838,5308
2486767,50,10003,5309
2486767,64,132098,5310
2486767,85,157506,5311
2486767,90,33963,5312
2486786,35,50201,5313
2486790,7,77274,5314
2486790,10,50201,5315
2486790,33,50201,5316
2486790,55,13583,5317
2486790,78,129627,5318
2486790,83,50201,5319
2486763,24,82442,5320
2486763,28,82442,5321
2486763,48,46001,5322
2486769,37,191217,5323
2486769,40,35664,5324
2486769,45,40433,5325
2486769,76,61651,5326
2486769,91,82442,5327
2486759,87,22388,5328
2486765,37,37304,5329
2486765,58,11756,5330
2486762,27,81808,5331
2486762,40,51174,5332
2486762,77,35518,5333
2486772,34,45693,5334
2486772,48,47995,5335
2486772,78,13091,5336
2486793,29,33639,5337
2486750,61,45623,5338
2486753,20,45333,5339
2486753,56,96341,5340
2486753,93,131978,5341
2486751,11,44779,5342
2486751,19,36139,5343
2486749,46,82442,5344
2486749,81,50057,5345
2486749,84,17396,5346
2486756,16,50201,5347
2486756,18,37148,5348
2486756,37,37148,5349
2486756,44,50201,5350
2486752,21,145988,5351
2486752,40,41416,5352
2486752,42,92572,5353
2486752,83,77274,5354
2486744,29,61651,5355
2486744,51,47082,5356
2486748,7,59631,5357
2486748,19,81796,5358
2486748,51,61834,5359
2486748,60,61842,5360
2486748,89,90466,5361
2486757,68,61651,5362
2486746,89,14086,5363
2486745,47,35518,5364
2486745,88,3333,5365
2486743,22,50202,5366
2486741,64,82442,5367
2486741,69,40433,5368
2486741,82,129627,5369
2486742,83,200512,5370
2486747,32,59866,5371
2486747,84,62049,5372
2486740,15,44855,5373
2486740,77,57079,5374
2486739,22,37148,5375
2486739,66,128897,5376
2486739,94,50201,5377
2486729,39,82442,5378
2486729,89,132,5379
2486732,11,61651,5380
2486732,25,28396,5381
2486732,75,80444,5382
2486737,2,128897,5383
2486768,88,120610,5384
2486735,34,132098,5385
2486735,68,132098,5386
2486735,75,74590,5387
2486730,64,95810,5388
2486738,41,45693,5389
2486738,51,62688,5390
2486738,63,45693,5391
2486738,76,139503,5392
2486736,71,4072,5393
2486722,57,12763,5394
2486722,63,33963,5395
2486722,70,7520,5396
2486722,88,3273,5397
2486728,22,66934,5398
2486728,62,120610,5399
2486728,81,50174,5400
2486728,96,132098,5401
2486758,19,64308,5402
2486724,2,26399,5403
2486724,12,18935,5404
2486724,21,28396,5405
2486724,51,35518,5406
2486724,53,35518,5407
2486727,28,99343,5408
2486727,30,81796,5409
2486727,73,22388,5410
2486731,48,61560,5411
2486731,47,3924,5412
2486731,79,3160,5413
2486731,83,54170,5414
2486723,16,25742,5415
2486723,39,129627,5416
2486723,89,44855,5417
2486725,3,80444,5418
2486725,73,134425,5419
2486719,20,31552,5420
2486719,45,62049,5421
2486719,93,59866,5422
2486715,60,64308,5423
2486715,74,128897,5424
2486720,14,36827,5425
2486720,81,74810,5426
2486717,33,26399,5427
2486717,38,4072,5428
2486717,55,3333,5429
2486717,70,26399,5430
2486717,76,18935,5431
2486766,14,62049,5432
2486766,41,45693,5433
2486766,47,145988,5434
2486755,9,39679,5435
2486755,19,3878,5436
2486755,34,3332,5437
2486714,15,144303,5438
2486714,26,132098,5439
2486714,53,3109,5440
2486714,61,19368,5441
2486714,84,45146,5442
2486734,37,33952,5443
2486710,22,25742,5444
2486710,74,44855,5445
2486711,6,103427,5446
2486711,12,134294,5447
2486711,48,103427,5448
2486711,82,4380,5449
2486704,74,61644,5450
2486704,90,4072,5451
2486716,89,52769,5452
2486708,49,66934,5453
2486708,92,12282,5454
2486706,42,3875,5455
2486706,66,81796,5456
2486718,17,63342,5457
2486718,46,4205,5458
2486703,35,68183,5459
2486703,90,3333,5460
2486713,42,33952,5461
2486713,71,42411,5462
2486699,8,50202,5463
2486699,48,129085,5464
2486699,66,36827,5465
2486707,11,35664,5466
2486707,56,132098,5467
2486707,86,132098,5468
2486695,83,71292,5469
2486705,93,200512,5470
2486698,6,69633,5471
2486698,15,132098,5472
2486698,64,132098,5473
2486697,20,95435,5474
2486697,34,3875,5475
2486690,41,45121,5476
2486690,45,35518,5477
2486696,21,3306,5478
2486696,34,3306,5479
2486696,36,16746,5480
2486696,92,3306,5481
2486694,27,4380,5482
2486694,32,39152,5483
2486694,44,10003,5484
2486694,80,16947,5485
2486691,2,96341,5486
2486692,40,113707,5487
2486692,50,92381,5488
2486692,78,23825,5489
2486733,68,3332,5490
2486733,84,3332,5491
2486700,11,63200,5492
2486700,32,134294,5493
2486700,46,36814,5494
2486700,67,64308,5495
2486688,49,48066,5496
2486688,69,39883,5497
2486688,72,4063,5498
2486684,14,27805,5499
2486684,29,23825,5500
2486684,62,27805,5501
2486702,55,34409,5502
2486687,3,43250,5503
2486687,31,31720,5504
2486687,88,69633,5505
2486685,58,39679,5506
2486685,94,214104,5507
2486686,1,85314,5508
2486686,20,44779,5509
2486686,34,44779,5510
2486686,36,85314,5511
2486686,79,58205,5512
2486680,12,74810,5513
2486680,16,134294,5514
2486680,28,196522,5515
2486680,48,47995,5516
2486680,87,196522,5517
2486679,24,96754,5518
2486679,79,49655,5519
2486689,8,82442,5520
2486689,56,35664,5521
2486689,63,33713,5522
2486689,75,15799,5523
2486689,92,191217,5524
2486669,6,76277,5525
2486669,33,40433,5526
2486669,49,40433,5527
2486672,49,132098,5528
2486672,69,196522,5529
2486672,80,47995,5530
2486678,78,128897,5531
2486677,43,48066,5532
2486677,74,31835,5533
2486674,46,3296,5534
2486721,8,15799,5535
2486721,46,82442,5536
2486721,95,45693,5537
2486670,12,55291,5538
2486670,33,129627,5539
2486670,37,134294,5540
2486675,69,36139,5541
2486671,43,85314,5542
2486671,59,44779,5543
2486667,18,44779,5544
2486667,30,132098,5545
2486667,44,50174,5546
2486667,49,61842,5547
2486667,52,132098,5548
2486667,61,50202,5549
2486667,78,59631,5550
2486667,87,3160,5551
2486683,24,15799,5552
2486683,67,82442,5553
2486668,10,120610,5554
2486668,42,128897,5555
2486663,15,17273,5556
2486663,19,170321,5557
2486663,26,61644,5558
2486663,66,134294,5559
2486663,78,46001,5560
2486663,86,45623,5561
2486676,9,144303,5562
2486661,17,3109,5563
2486661,40,3109,5564
2486661,58,33963,5565
2486661,60,157506,5566
2486664,20,63342,5567
2486664,92,81808,5568
2486673,74,26267,5569
2486673,78,12763,5570
2486665,34,200512,5571
2486665,56,36139,5572
2486666,2,45861,5573
2486666,26,39152,5574
2486658,41,15799,5575
2486658,44,67063,5576
2486658,54,66934,5577
2486656,51,62049,5578
2486656,66,62049,5579
2486693,51,134425,5580
2486693,80,47082,5581
2486652,23,35518,5582
2486652,33,26267,5583
2486652,47,45623,5584
2486652,81,63200,5585
2486709,27,76277,5586
2486709,41,33713,5587
2486709,61,46580,5588
2486650,32,171424,5589
2486655,17,200512,5590
2486655,46,50202,5591
2486662,57,13091,5592
2486662,66,46104,5593
2486662,68,57079,5594
2486662,71,31579,5595
2486662,73,3163,5596
2486648,8,51174,5597
2486648,13,13091,5598
2486648,34,35518,5599
2486648,87,64308,5600
2486647,13,90466,5601
2486646,1,31579,5602
2486646,32,123742,5603
2486646,51,73482,5604
2486646,96,25742,5605
2486639,37,40433,5606
2486639,65,132,5607
2486639,79,129627,5608
2486643,38,44675,5609
2486642,17,200512,5610
2486642,48,40611,5611
2486642,53,42710,5612
2486642,86,62688,5613
2486640,62,134425,5614
2486653,5,8552,5615
2486653,34,33952,5616
2486653,51,246968,5617
2486653,68,61644,5618
2486653,84,33639,5619
2486641,31,3160,5620
2486641,62,44779,5621
2486636,2,3160,5622
2486636,78,8806,5623
2486638,24,48066,5624
2486638,56,4063,5625
2486637,21,132098,5626
2486637,27,63200,5627
2486637,35,111630,5628
2486633,90,31579,5629
2486635,38,96341,5630
2486635,65,29594,5631
2486635,82,81789,5632
2486634,10,4241,5633
2486634,20,31316,5634
2486634,24,129627,5635
2486634,48,129627,5636
2486634,86,129627,5637
2486630,15,81796,5638
2486629,18,50201,5639
2486629,53,39152,5640
2486632,49,35518,5641
2486632,61,35518,5642
2486632,81,13091,5643
2486627,4,132098,5644
2486627,48,81808,5645
2486627,89,69633,5646
2486625,12,3332,5647
2486625,40,44068,5648
2486625,71,4380,5649
2486682,63,44675,5650
2486628,72,37171,5651
2486626,22,39010,5652
2486626,29,4063,5653
2486624,40,3163,5654
2486622,11,41416,5655
2486622,13,4072,5656
2486621,7,50202,5657
2486621,68,44779,5658
2486620,73,63200,5659
2486619,15,82442,5660
2486619,54,15799,5661
2486619,58,82442,5662
2486619,63,246968,5663
2486619,88,15799,5664
2486615,12,4380,5665
2486615,31,29594,5666
2486615,71,4380,5667
2486645,23,3332,5668
2486645,36,3332,5669
2486645,53,4380,5670
2486645,87,33952,5671
2486612,24,13091,5672
2486616,1,4072,5673
2486616,35,44675,5674
2486616,45,3306,5675
2486616,68,15799,5676
2486616,70,50057,5677
2486644,1,132098,5678
2486644,48,54890,5679
2486644,71,69633,5680
2486613,57,33952,5681
2486613,78,33952,5682
2486613,83,3924,5683
2486608,19,95435,5684
2486608,21,26399,5685
2486608,39,46104,5686
2486608,55,20007,5687
2486608,71,26399,5688
2486660,33,66333,5689
2486660,43,25742,5690
2486607,34,96341,5691
2486607,59,42198,5692
2486599,89,40433,5693
2486605,10,121477,5694
2486605,35,3950,5695
2486605,48,61592,5696
