player_id,name,current_club_id,country_of_citizenship,date_of_birth,position,foot,height_in_cm
456877,Rekeem Harper,984,England,2000-03-08,Midfield,Right,183
245625,Alex Palmer,984,England,1996-08-10,Goalkeeper,Right,191
655880,Mipo Odubeko,379,Ireland,2002-10-21,Attack,Right,181
95435,Connor Wickham,873,England,1993-03-31,Attack,Right,189
503768,Tyreece John-Jules,11,England,2001-02-14,Attack,Right,183
530222,Michael Tait,405,England,2001-01-29,Attack,Right,177
654173,Brad Young,405,England,2003-01-06,Attack,,185
176591,Jota Peleteiro,405,Spain,1991-06-16,Attack,Left,178
62121,Odion Ighalo,985,Nigeria,1989-06-16,Attack,Right,181
433991,Ethan Galbraith,985,Northern Ireland,2001-05-11,Midfield,Right,175
495033,Nathan Bishop,985,England,1999-10-15,Goalkeeper,Right,185
581670,Louie Barry,405,England,2003-06-21,Attack,Right,174
731738,Teddy Rowe,405,England,2003-10-17,Midfield,Right,0
575210,Harrison Sohna,405,England,2002-07-01,Midfield,,178
698637,Arjan Raikhy,405,England,2002-10-20,Midfield,,0
654177,Mamadou Sylla,405,Spain,2004-01-26,Midfield,,179
44794,Henri Lansbury,405,England,1990-10-12,Midfield,Right,183
814522,Taylor-Jay Hart,405,England,2003-12-18,Midfield,Right,179
741700,Frankie Ealing,405,England,2004-07-14,Defender,Right,0
486100,Jake Walker,405,England,2000-11-03,Defender,Right,179
66333,Ahmed Elmohamady,405,Egypt,1987-09-09,Defender,Right,182
459322,Callum Rowe,405,England,1999-09-02,Defender,Left,180
67416,Neil Taylor,405,Wales,1989-02-07,Defender,Left,176
503750,Dominic Revan,405,England,2000-09-19,Defender,Right,180
555074,Oliwier Zych,405,Poland,2004-06-28,Goalkeeper,Right,193
501156,Ákos Onódi,405,Hungary,2001-09-02,Goalkeeper,Right,195
46405,Lovre Kalinic,405,Croatia,1990-04-03,Goalkeeper,Left,200
530223,Mungo Bridge,405,England,2000-09-12,Defender,Left,0
506965,James Olayinka,11,England,2000-10-05,Midfield,Right,175
586736,Joel López,11,Spain,2002-03-31,Defender,Left,180
46741,David Luiz,11,Brazil,1987-04-22,Defender,Right,189
503765,James Hillson,11,England,2001-01-14,Goalkeeper,,0
205757,Dejan Iliev,11,North Macedonia,1995-02-25,Goalkeeper,Right,195
470597,Ben Cottrell,11,England,2001-10-31,Midfield,Left,166
406633,Nya Kirby,873,England,2000-01-31,Midfield,Right,174
183284,Ryan Inniss,873,England,1995-06-05,Defender,Right,197
27511,Gary Cahill,873,England,1985-12-19,Defender,Right,193
62688,Scott Dann,873,England,1987-02-14,Defender,Right,194
611650,Sam Woods,873,England,1998-09-11,Defender,Right,185
52191,Stephen Henderson,873,Ireland,1988-05-02,Goalkeeper,Right,188
245805,Izzy Brown,631,England,1997-01-07,Attack,Right,182
128898,Jamal Blackman,631,England,1993-10-27,Goalkeeper,Right,199
342050,Nathan Baxter,631,England,1998-11-08,Goalkeeper,Right,189
526258,Karlo Ziger,631,Croatia,2001-05-11,Goalkeeper,Right,187
568535,Theo Corbeanu,543,Canada,2002-05-17,Attack,Left,190
571827,Lewis Richards,543,Ireland,2001-10-15,Defender,Left,182
502073,Taylor Perry,543,England,2001-07-15,Midfield,Right,180
670987,Tawanda Maswanhise,1003,Zimbabwe,2002-11-20,Attack,,0
73522,Matty James,1003,England,1991-07-22,Midfield,Right,181
511813,Sidnei Tavares,1003,Portugal,2001-09-29,Midfield,Right,188
610653,Ethan Fitzhugh,1003,England,2002-11-27,Attack,,0
461882,Khanya Leshabela,1003,South Africa,1999-09-18,Midfield,,175
583258,Shane Flynn,1003,Ireland,2001-10-14,Defender,,0
6636,Christian Fuchs,1003,Austria,1986-04-07,Defender,Left,187
425026,Josh Knight,1003,England,1997-09-07,Defender,Right,185
427691,Thanawat Suengchitthawon,1003,Thailand,2000-01-08,Attack,Right,170
487850,Oladapo Afolayan,379,England,1997-09-11,Attack,Right,180
337321,Nathan Holland,379,England,1998-06-19,Attack,Right,176
10003,Wes Morgan,1003,Jamaica,1984-01-21,Defender,Right,185
37526,Winston Reid,379,New Zealand,1988-07-03,Defender,Right,191
431422,Nathan Trott,379,England,1998-11-21,Goalkeeper,Left,188
531825,Sergio Benito,366,Spain,1999-03-23,Attack,Both,174
197126,Kenan Kodro,366,Bosnia-Herzegovina,1993-08-19,Attack,Right,188
783434,Unai Arieta,1533,Spain,1999-06-16,Attack,Right,185
531829,Dani Escriche,5358,Spain,1998-03-24,Attack,Right,178
718201,Kevin Carlos,5358,Spain,2001-04-10,Attack,Right,187
71918,David Ferreiro,5358,Spain,1988-04-01,Attack,Right,170
491541,Juan Peñaloza,5358,Colombia,2000-05-03,Attack,Right,172
399357,Manuel Nieto,2687,Spain,1998-03-29,Attack,Right,183
853290,Gustavo Abizanda,5358,Spain,2000-05-01,Attack,,170
57935,Álvaro Giménez,2687,Spain,1991-05-19,Attack,Left,183
746908,Kike Carrasco,2687,Spain,1998-03-02,Attack,Right,170
305956,Nano Mesa,2687,Spain,1995-02-05,Attack,Right,178
402002,Mady Diarra,2687,Mali,2000-06-26,Attack,Left,180
162652,Filip Malbasic,2687,Serbia,1992-11-18,Attack,Right,182
290533,Yann Bodiger,2687,France,1995-02-09,Midfield,Left,188
336747,Jorge Pombo,2687,Spain,1994-02-22,Attack,Right,177
435500,Sergio González,2687,Spain,1997-05-14,Defender,Both,184
345083,Álex Martín,2687,Spain,1998-01-25,Defender,Right,183
51663,Pedro Alcalá,2687,Spain,1989-03-19,Defender,Right,196
7668,Alberto Cifuentes,2687,Spain,1979-05-29,Goalkeeper,,190
39151,Augusto Fernández,2687,Argentina,1986-04-10,Midfield,Right,177
201861,Juan Carlos Real,5358,Spain,1991-03-15,Attack,Right,184
408895,Juanjo Garrancho,2687,Spain,1997-06-22,Goalkeeper,Right,187
396334,Joaquín Muñoz,5358,Spain,1999-03-10,Attack,Both,172
419596,Saturday Erimuya,2687,Nigeria,1998-01-10,Defender,Right,190
383153,Kelechi Nwakali,5358,Nigeria,1998-06-05,Midfield,Right,184
25412,Pedro López,5358,Spain,1983-11-01,Defender,Right,174
56777,Luísinho,5358,Portugal,1985-05-05,Defender,Left,171
461836,Manuel Galán,5358,Spain,1998-06-06,Midfield,Right,182
44069,Pedro Mosquera,5358,Spain,1988-04-21,Midfield,Left,184
171362,Pablo Insua,5358,Spain,1993-09-09,Defender,Right,187
67546,Jorge Pulido,5358,Spain,1991-04-08,Defender,Right,186
718190,Jorge Cofrades,5358,Spain,2001-01-19,Defender,,185
824754,Javi Gasca,5358,Spain,2000-01-01,Goalkeeper,,0
57522,Andrés Fernández,5358,Spain,1986-12-17,Goalkeeper,Right,185
189452,Gastón Silva,5358,Uruguay,1994-03-05,Defender,Left,185
125931,Toño García,3368,Spain,1989-11-07,Defender,Left,180
51474,Mikel Rico,5358,Spain,1984-11-04,Midfield,Right,178
337946,Jairo Izquierdo,2687,Spain,1993-10-22,Defender,Left,165
114060,Enric Gallego,331,Spain,1986-09-12,Attack,Left,189
618806,Alfredo Pedraza,3368,Spain,2000-12-20,Defender,Right,181
284727,Jonathan Calleri,331,Argentina,1993-09-23,Attack,Right,181
290275,Antonio Valera,5358,Spain,1996-08-17,Goalkeeper,,191
388519,Kike Saverio,331,Ecuador,1999-06-19,Attack,Both,178
311440,Gorka Zabarte,331,Spain,1999-01-09,Defender,Right,175
45383,Adrián López,331,Spain,1988-01-08,Attack,Right,183
142419,Raúl Navas,331,Spain,1988-05-11,Defender,Right,187
61546,Facundo Roncaglia,331,Argentina,1987-02-10,Defender,Right,179
548635,Iñaki Álvarez,331,Spain,1997-06-18,Goalkeeper,,181
568183,Iván Martínez,331,Spain,2002-02-19,Goalkeeper,Right,182
8184,Rubén Martínez,331,Spain,1984-06-22,Goalkeeper,Right,187
702332,Euse Monzó,3368,Spain,2000-12-04,Defender,Left,188
555500,Jorge Herrando,331,Spain,2001-02-28,Defender,Left,192
568006,Dennis Cirkin,148,England,2002-04-06,Defender,Left,182
505512,Asier Córdoba,331,Spain,2000-03-31,Attack,Left,184
247652,Shon Weissman,366,Israel,1996-02-14,Attack,Right,174
60890,Fabián Orellana,366,Chile,1986-01-27,Attack,Right,168
142027,Pablo Hervías,366,Spain,1993-03-08,Attack,Right,174
65331,Míchel Herrero,366,Spain,1988-07-29,Midfield,Right,182
71204,Javi Moyano,366,Spain,1986-02-23,Defender,Right,180
523972,Sergio López,366,Spain,1999-04-08,Defender,Right,179
581701,Ignasi Vilarrasa,366,Spain,1999-08-23,Defender,Left,183
127554,Nacho Martínez,366,Spain,1989-03-07,Defender,Left,174
311696,Kuki Zalazar,366,Spain,1998-05-05,Attack,Left,177
583510,Miguel Rubio,366,Spain,1998-03-11,Defender,Right,191
293388,Oriol Rey,366,Spain,1998-02-25,Midfield,Left,180
188838,Bruno González,366,Spain,1990-05-24,Defender,Right,184
710479,Jesús Palomeque,366,Spain,2001-10-17,Defender,Right,185
809716,Lucas Freitas,366,Brazil,2001-01-20,Defender,Left,185
37403,Roberto,366,Spain,1986-02-10,Goalkeeper,Right,192
684299,Eñaut Mendia,1533,Spain,1999-06-25,Attack,Right,179
81988,Sergi Enrich,1533,Spain,1990-02-26,Attack,Right,183
230541,Yoshinori Muto,1533,Japan,1992-07-15,Attack,Right,178
51667,Kiko Olivas,366,Spain,1988-08-21,Defender,Right,184
51587,Pedro León,1533,Spain,1986-11-24,Attack,Right,183
98249,Takashi Inui,1533,Japan,1988-06-02,Attack,Right,169
480955,Miguel Atienza,1533,Spain,1999-05-27,Midfield,Right,186
242299,Roberto Olabe,1533,Spain,1996-05-05,Midfield,Left,175
79352,Quique González,1533,Spain,1990-05-16,Attack,Left,177
150948,Recio,1533,Spain,1991-01-11,Midfield,Right,183
138935,Sergio Álvarez,1533,Spain,1992-01-23,Midfield,Right,183
39907,Pape Diop,1533,Senegal,1986-03-19,Midfield,Right,180
684253,Sergio Cubero,1533,Spain,1999-09-05,Defender,Right,187
223890,Rober Correa,1533,Spain,1992-09-20,Defender,Right,180
290273,Álvaro Tejero,1533,Spain,1996-07-20,Defender,Both,174
139434,Raúl Carnero,366,Spain,1989-04-30,Defender,Left,179
311287,José Antonio Martínez,1533,Spain,1993-02-12,Defender,Left,191
71548,Anaitz Arbilla,1533,Spain,1987-05-15,Defender,Right,178
867426,Unai Ayala,1533,Spain,2004-02-22,Goalkeeper,,0
606848,Jonmi Magunagoitia,1533,Spain,2000-08-06,Goalkeeper,Right,183
58115,Yoel Rodríguez,1533,Spain,1988-08-28,Goalkeeper,Right,184
466802,Adrián Bernabé,281,Spain,2001-05-26,Midfield,Left,170
337922,Esteban Burgos,1533,Argentina,1992-01-09,Defender,Right,191
363541,Samuel Pérez,366,Spain,1997-04-26,Goalkeeper,Right,188
243541,Deyverson,1108,Brazil,1991-05-08,Attack,Left,187
246277,Burgui,1108,Spain,1993-10-29,Attack,Right,186
615636,Abdallahi Mahmoud,1108,Mauritania,2000-05-04,Midfield,Right,187
76273,Manu García,1108,Spain,1986-04-26,Midfield,Left,183
598608,Sergi García,1108,Spain,1999-04-14,Midfield,Both,195
892217,Eneko Ortiz,1108,Spain,2003-05-26,Defender,,0
566799,James Trafford,281,England,2002-10-10,Goalkeeper,Right,192
582718,Aritz Castro,1108,Spain,1998-05-20,Goalkeeper,Right,187
406560,Rhian Brewster,31,England,2000-04-01,Attack,Right,180
718027,Hugo Pérez,1108,Spain,2002-12-16,Defender,Right,189
718035,Pepe Blanco,1108,Spain,1999-07-29,Midfield,Right,181
718032,Stephane Keller,1108,Cameroon,2001-08-20,Defender,,190
565420,Jake Cain,31,England,2001-09-02,Midfield,Right,176
540630,Jakub Ojrzynski,31,Poland,2003-02-19,Goalkeeper,Right,196
486604,Vitezslav Jaros,31,Czech Republic,2001-07-23,Goalkeeper,Right,190
804933,Jacques Siwe,2969,France,2001-07-29,Attack,Right,183
289587,Aaron Leya Iseka,347,Belgium,1997-11-15,Attack,Right,182
609556,William Osula,350,Denmark,2003-08-04,Attack,,186
148396,Abdoulay Diaby,3709,Mali,1991-05-21,Attack,Left,173
558709,Bridge Ndilu,995,France,2000-07-21,Attack,Right,186
560725,Abdoul Kader Bamba,995,France,1994-05-25,Attack,Right,177
247300,Anthony Walongwa,995,DR Congo,1993-10-15,Defender,Right,182
111036,Mehdi Abeid,995,Algeria,1992-08-06,Midfield,Right,178
764683,Charly Jan,995,France,1999-05-27,Goalkeeper,Right,186
355336,Josete Miranda,3709,Equatorial Guinea,1998-07-22,Attack,Right,170
344592,Thomas Basila,995,France,1999-04-30,Defender,Right,187
648812,Sabit Abdulai,3709,Ghana,1999-05-11,Midfield,Right,187
583508,David Alba,3709,Spain,1999-05-05,Defender,Right,186
385396,Ryan Nolan,3709,Ireland,1999-02-17,Defender,Right,188
670859,Antwoine Hackford,350,England,2004-03-20,Attack,Right,177
603940,Marvin Park,418,Spain,2000-07-03,Attack,Right,178
652332,Óscar Aranda,418,Spain,2002-04-29,Attack,Right,181
71559,Xabi Etxeita,3709,Spain,1987-10-31,Defender,Right,186
629511,Pablo Ramón,418,Spain,2001-06-30,Defender,Right,185
549069,Diego Altube,418,Spain,2000-02-22,Goalkeeper,Right,188
49542,Billy Sharp,350,England,1986-02-05,Attack,Right,175
537762,Sergio Arribas,418,Spain,2001-09-30,Attack,Left,174
341317,Oliver Burke,350,Scotland,1997-04-07,Attack,Right,188
568154,Lucas Cañizares,418,Spain,2002-05-10,Goalkeeper,Right,188
298477,Oliver McBurnie,350,Scotland,1996-06-04,Attack,Right,188
623570,Iliman Ndiaye,350,Senegal,2000-03-06,Attack,,180
218087,Ben Osborn,350,England,1994-08-05,Midfield,Left,176
66923,Luke Freeman,350,England,1992-03-22,Attack,Left,176
746753,Frankie Maguire,350,England,2003-07-29,Midfield,,175
746777,Zak Brunt,350,England,2001-11-17,Midfield,Right,176
73547,Oliver Norwood,350,Northern Ireland,1991-04-12,Midfield,Right,175
54383,John Fleck,350,Scotland,1991-08-24,Midfield,Left,169
473080,Regan Slater,350,England,1999-09-11,Midfield,Right,171
333014,Sander Berge,350,Norway,1998-02-14,Midfield,Right,195
35416,David McGoldrick,350,Ireland,1987-11-29,Attack,Right,184
465717,Jayden Bogle,350,England,2000-07-27,Defender,Right,178
146690,George Baldock,350,Greece,1993-03-09,Defender,Right,178
746778,Harry Boyes,350,England,2001-11-02,Defender,Left,0
543164,Rhys Norrington-Davies,350,Wales,1999-04-22,Defender,Left,181
746740,Daniel Jebbison,350,England,2003-07-11,Attack,,190
13520,Phil Jagielka,350,England,1982-08-17,Defender,Right,180
746734,Kyron Gordon,350,England,2002-05-24,Defender,Right,184
214928,Kean Bryan,350,England,1996-11-01,Defender,Left,185
128909,Jack Robinson,350,England,1993-09-01,Defender,Left,180
212829,Jack O'Connell,350,England,1994-03-29,Defender,Left,190
121324,John Egan,350,Ireland,1992-10-20,Defender,Right,185
52495,Chris Basham,350,England,1988-07-20,Defender,Right,190
61697,Wes Foderingham,350,England,1991-01-14,Goalkeeper,Left,185
57079,Jack Rodwell,350,England,1991-03-11,Midfield,Right,188
85706,Enda Stevens,350,Ireland,1990-07-09,Defender,Left,183
599263,Vicente Esquerdo,1049,Spain,1999-01-02,Attack,Left,180
258885,Max Lowe,350,England,1997-05-11,Defender,Left,175
123536,Simon Moore,350,England,1990-05-19,Goalkeeper,Right,191
409273,Kevin Sibille,1049,Argentina,1998-09-15,Defender,Right,182
288376,Unai Etxebarria,1049,Spain,1996-08-30,Goalkeeper,Right,188
364405,Adama Traoré,347,Mali,1995-06-05,Attack,Left,178
602156,Guillem Molina,1049,Spain,2000-05-03,Defender,Right,183
81543,Paul Delecroix,347,France,1988-10-14,Goalkeeper,Right,184
39909,Sylvain Marveaux,1158,France,1986-04-15,Attack,Left,172
149551,Jonathan Delaplace,1158,France,1986-03-20,Midfield,Right,168
790620,Malamine Doumbouya,1158,France,2000-03-14,Midfield,Right,186
524986,Franklin Wadja,1158,Cameroon,1995-05-01,Midfield,Right,185
342212,Yoann Etienne,1158,Haiti,1997-05-19,Defender,Left,174
93759,Matthieu Saunier,1158,France,1990-02-07,Defender,Right,181
272634,Joris Mendy,1158,France,1997-05-13,Defender,Right,0
85585,John Boye,347,Ghana,1987-04-23,Defender,Right,184
335216,Iñigo Vicente,621,Spain,1998-01-06,Attack,Right,178
127837,Ibai Gómez,621,Spain,1989-11-11,Attack,Right,178
625047,Beñat Prados,621,Spain,2001-02-08,Midfield,Right,180
709445,Ernest Boahene,347,Ghana,2000-03-06,Defender,Right,172
447053,Julen Bernaola,621,Spain,1999-04-29,Midfield,Right,187
497175,Aurélien Scheidler,2969,France,1998-06-04,Attack,Right,192
263183,Roger Assalé,2969,Cote d'Ivoire,1993-11-13,Attack,Right,167
894205,Erwan Belhadji,2969,France,2001-06-22,Attack,,0
854973,Charles Costes,2969,France,2002-09-16,Attack,,0
694507,Rayan Philippe,2969,France,2000-10-23,Attack,Left,182
229695,Bersant Celina,2969,Kosovo,1996-09-09,Attack,Right,181
80173,Frédéric Sammaritano,2969,France,1986-03-23,Attack,Right,162
231025,Jordan Marié,2969,France,1991-09-29,Midfield,Right,177
804934,Wilitty Younoussa,2969,Cameroon,2001-09-09,Midfield,Right,174
723416,Ahmad Ngouyamsa,2969,Cameroon,2000-12-21,Defender,Right,176
216499,Fouad Chafik,2969,Morocco,1986-10-16,Defender,Right,183
137841,Romain Amalfitano,2969,France,1989-08-27,Midfield,Right,175
278796,Aníbal Chalá,2969,Ecuador,1996-05-09,Defender,Left,175
804134,Bogdan Racovitan,2969,Romania,2000-06-06,Defender,,187
596240,Senou Coulibaly,2969,Mali,1994-09-04,Defender,Right,193
60990,Bruno Ecuele Manga,2969,Gabon,1988-07-16,Defender,Right,186
392777,Jonathan Panzo,2969,England,2000-10-25,Defender,Left,188
154199,Wesley Lautoa,2969,Neukaledonien,1987-08-25,Defender,Left,184
426790,Ngonda Muzinga,2969,DR Congo,1994-12-31,Defender,Left,182
88103,James Rodríguez,29,Colombia,1991-07-12,Attack,Left,181
395671,Anthony Racioppi,2969,Switzerland,1998-12-31,Goalkeeper,Right,188
93905,Muhamed Besic,29,Bosnia-Herzegovina,1992-09-10,Midfield,Right,180
662142,Amir Arli,2969,Turkey,2003-01-05,Attack,Right,178
220755,Matthew Pennington,29,England,1994-10-06,Defender,Right,185
274958,Saturnin Allagbé,2969,Benin,1993-11-22,Goalkeeper,Right,187
605757,Zan Luk Leban,29,Slovenia,2002-12-15,Goalkeeper,Right,188
509510,Lévi Ntumba,2969,France,2001-01-12,Goalkeeper,Left,195
504507,Kyle John,29,England,2001-02-13,Defender,Right,0
569866,Roberto López,681,Spain,2000-04-24,Attack,Left,178
434602,Aritz Arambarri,681,Spain,1998-01-31,Defender,Right,186
517845,Jérémy Blasco,681,France,1999-02-12,Defender,,185
289286,Luca Sangalli,681,Spain,1995-02-10,Midfield,Right,167
26065,Miguel Ángel Moyá,681,Spain,1984-04-02,Goalkeeper,Right,189
341277,Sergio Lozano,1050,Spain,1999-03-24,Midfield,Right,176
11111,Ramiro Funes Mori,1050,Argentina,1991-03-05,Defender,Left,187
614195,Dani Plomer,16795,Spain,1998-11-30,Attack,Right,180
462380,Jesús Rodríguez,16795,Spain,1998-02-11,Attack,Left,173
610336,Antoñín,16795,Spain,2000-04-16,Attack,Right,182
636229,Carlos León,16795,Spain,2002-12-05,Midfield,Right,185
696883,Juan Brunet,16795,Argentina,1998-01-24,Midfield,,190
284872,Álvaro Bravo,16795,Spain,1998-02-04,Midfield,Right,181
131667,Ramon Azeez,16795,Nigeria,1992-12-12,Midfield,Right,170
413459,Eris Abedini,16795,Kosovo,1998-08-29,Midfield,Right,190
358981,Kingsley Fobi,16795,Ghana,1998-09-20,Defender,Right,180
833884,Rafael Romero,16795,Spain,2003-08-07,Goalkeeper,Left,190
575472,Arnau Fàbrega,16795,Spain,2000-06-28,Goalkeeper,Right,190
162079,Fede Vico,16795,Spain,1994-07-04,Attack,Left,179
631223,Antonio Aranda,16795,Spain,2000-10-07,Attack,Right,172
806306,Adil Ben Achour,969,France,2002-02-01,Attack,Right,175
111057,Idriss Saadi,667,Algeria,1992-02-08,Attack,Right,180
561745,Lautaro de León,940,Uruguay,2001-02-09,Attack,Right,185
725577,Jorès Rahou,244,Algeria,2003-02-02,Attack,Right,176
585951,Alexandre Phliponeau,244,France,2000-01-26,Midfield,Right,180
639711,Richecard Richard,244,France,2002-03-18,Defender,Right,171
83002,Hiroki Sakai,244,Japan,1990-04-12,Defender,Right,185
79522,Yuto Nagatomo,244,Japan,1986-09-12,Defender,Both,170
611674,Nassim Ahmed,244,France,2000-10-09,Defender,Left,174
352393,Christopher Rocchia,244,France,1998-02-01,Defender,Left,172
557609,Aaron Kamardin,244,Comoros,2002-04-08,Defender,Right,183
611673,Ahmadou Dia,244,France,1999-10-13,Goalkeeper,Left,182
6270,Yohann Pelé,244,France,1982-11-04,Goalkeeper,Right,196
265569,Youssef Aït Bennasser,162,Morocco,1996-07-07,Midfield,Right,184
734171,Valentin Decarpentrie,162,France,2002-01-06,Attack,Left,0
351892,Matheus Fernandes,131,Brazil,1998-06-30,Midfield,Right,183
688593,Santi Ramos Mingo,131,Argentina,2001-11-21,Defender,Left,187
630984,Geovanni Barba,150,Spain,2001-05-17,Defender,Left,183
251877,Carlos Marín,150,Spain,1997-02-20,Goalkeeper,Right,187
520054,Moïse Sakava,1421,Cameroon,2000-12-26,Attack,Right,169
536476,Trey Vimalin,1421,Congo,2001-01-28,Goalkeeper,Right,188
307807,Dario Maresic,1421,Austria,1999-09-29,Defender,Both,183
568148,Mario Soriano,13,Spain,2002-04-22,Attack,Right,163
649032,Dialy Ndiaye,1421,Senegal,1999-07-04,Goalkeeper,Left,193
408472,Josep Calavera,13,Spain,1999-10-02,Midfield,Right,181
388545,Ricard Sánchez,13,Spain,2000-02-22,Defender,Right,175
708388,Adrián Corral,13,Spain,2003-01-05,Defender,Left,183
396337,Miguel San Román,13,Spain,1997-07-14,Goalkeeper,Right,189
446106,Juan Manuel Sanabria,13,Uruguay,2000-03-29,Midfield,Left,173
536823,Óscar Castro,13,Spain,2001-06-20,Midfield,Right,181
73734,Steven Nzonzi,273,France,1988-12-15,Midfield,Right,196
545647,Sergio Carreira,940,Spain,2000-10-13,Defender,Both,170
164055,David Juncà,940,Spain,1993-11-16,Defender,Left,178
715622,Gael Alonso,940,Spain,2002-07-22,Defender,,0
505493,Diego Pampín,940,Spain,2000-03-15,Defender,Left,175
276111,David Costas,940,Spain,1995-03-26,Defender,Right,184
577869,Raúl García,940,Spain,2000-01-27,Goalkeeper,Left,188
495627,Álvaro Fernández,940,Spain,2000-04-10,Goalkeeper,Both,185
45912,Sergio Álvarez,940,Spain,1986-08-03,Goalkeeper,Right,179
378482,Patrick Sequeira,940,Costa Rica,1999-03-01,Goalkeeper,Right,190
636092,Iago Domínguez,940,Spain,2001-11-22,Goalkeeper,,0
395674,Adrien Lebeau,667,France,1999-07-08,Attack,,175
689091,Abdoulaye Ousmane,667,Mauritania,2000-02-22,Defender,Right,183
57420,Lamine Koné,667,Cote d'Ivoire,1989-02-01,Defender,Right,188
528178,Ismaïl Aaneba,667,France,1999-05-29,Defender,Right,185
420782,Yanis Ammour,969,France,1999-05-21,Attack,Left,182
859536,Oucasse Mendy,969,France,2001-06-01,Attack,Left,182
131480,Il-lok Yun,969,"Korea, South",1992-03-07,Attack,Right,178
830891,Noé Sommer,667,France,2001-06-17,Attack,Right,0
627464,Samy Benchamma,969,France,2000-06-25,Midfield,Right,187
234006,Keagan Dolly,969,South Africa,1993-01-22,Attack,Left,170
22386,Daniel Congré,969,France,1985-04-05,Defender,Right,185
4811,Hilton,969,Brazil,1977-09-13,Defender,Right,180
700437,Benjamin Besic,667,Bosnia-Herzegovina,2002-06-02,Midfield,Right,180
342878,Yassin Fortuné,1420,France,1999-01-30,Attack,Right,186
599829,Oussama Falouh,1420,Morocco,1999-07-12,Defender,Left,177
629637,Kévin Mouanga,1420,France,2000-07-24,Defender,Right,191
69436,Mateo Pavlovic,1420,Croatia,1990-06-09,Defender,Right,198
12029,Ludovic Butelle,1420,France,1983-04-03,Goalkeeper,Left,188
807691,Ismaël Dramé,1420,France,2001-05-27,Defender,Right,186
290561,Alexandre Mendy,40,Guinea-Bissau,1994-03-20,Attack,Right,184
696852,Ibrahim Diarra,40,France,1998-05-19,Midfield,Left,175
236727,David Kong,40,Macao,1994-12-13,Midfield,Right,183
540685,Ismaël Sow,40,France,2001-02-19,Defender,Right,177
126528,Maxime Poundjé,40,France,1992-08-16,Defender,Left,179
647787,Malcom Bokele,40,Cameroon,2000-02-12,Defender,Right,193
187392,Thomas Touré,1420,Cote d'Ivoire,1993-12-27,Attack,Right,175
264140,Vukasin Jovanovic,40,Serbia,1996-05-17,Defender,Right,188
744941,Sekou Lega,1041,France,2003-01-21,Attack,Right,190
668179,Carlos Álvarez,368,Spain,2003-08-06,Attack,Left,168
76163,Franco Vázquez,368,Argentina,1989-02-22,Attack,Left,187
378954,Joris Gnagnon,368,France,1997-01-13,Defender,Right,182
398435,Kike Ríos,368,Spain,2000-01-21,Defender,Left,187
461866,Javi Vázquez,368,Spain,2000-09-24,Defender,Left,178
344610,Hicham Mahou,417,France,1999-07-02,Attack,Right,180
811430,Malik Sellouki,417,France,2000-03-21,Attack,Right,177
586599,Deji Sotona,417,Ireland,2002-12-07,Attack,Left,179
629566,Eddy Sylvestre,417,France,1999-08-29,Midfield,Left,173
569365,Soudeysse Kari,417,France,2002-02-07,Midfield,Left,170
696851,Paul Wade,417,France,2000-04-17,Midfield,Right,179
865557,Lorenzo Prso,417,France,2001-01-18,Defender,,184
791173,Noah Crétier,417,France,2001-11-14,Defender,Right,180
811431,Théo Pionnier-Bertrand,417,France,2002-01-21,Defender,,183
889155,Jules Rolland,417,France,2001-03-31,Goalkeeper,Right,183
494236,Andy Pelmard,417,France,2000-03-12,Defender,Right,180
241231,Yoan Cardinale,417,France,1994-03-27,Goalkeeper,Right,181
673514,Abdoulaye Ndiaye,1041,Senegal,2002-04-10,Defender,,185
591195,Yahya Soumaré,1041,France,2000-06-23,Attack,Right,173
209990,Djamel Eddine Benlamri,1041,Algeria,1989-12-25,Defender,Right,190
672202,Camilo,1041,Brazil,1999-02-23,Midfield,Right,178
618408,Maxen Kapo,583,France,2001-01-19,Midfield,Right,192
618342,Yanis Saidani,583,Algeria,2001-08-20,Goalkeeper,Left,184
827583,Mathyas Randriamamy,583,Madagascar,2003-04-23,Goalkeeper,Right,186
766839,Usman Simbakoli,1082,Central African Republic,2001-12-12,Attack,,184
704553,Eugenio Pizzuto,1082,Mexico,2002-05-13,Midfield,Left,175
707246,Ismaïl Bouleghcha,1082,Morocco,2002-12-09,Defender,Right,0
569361,Nassim Innocenti,1082,France,2002-02-19,Defender,Left,187
496601,Tyrone Tormin,618,France,2001-06-29,Attack,Right,177
852998,Baptiste Gabard,618,France,2000-01-28,Midfield,,185
639758,Abdoulaye Sidibé,618,France,2002-02-09,Attack,Both,180
44045,Kévin Monnet-Paquet,618,France,1988-08-19,Attack,Right,184
324727,Rayan Souici,618,France,1998-02-28,Midfield,,184
27306,Mathieu Debuchy,618,France,1985-07-28,Defender,Right,177
880169,Nabil Ouennas,618,Algeria,2003-07-12,Goalkeeper,,195
807170,Djibril Bangoura,3911,Guinea,2001-12-27,Attack,Left,0
93678,Gaëtan Charbonnier,3911,France,1988-12-27,Attack,Right,188
595169,Ansou Sow,826,Senegal,2000-05-09,Attack,,177
676190,Killian Benvindo,3911,France,2001-04-26,Midfield,Right,176
127192,Ferris N'Goma,3911,France,1993-06-15,Midfield,Both,175
129868,Cristian Battocchio,3911,Italy,1992-02-10,Midfield,Right,169
