game_id,competition_id,season,date,home_club_id,away_club_id,home_club_goals,away_club_goals,stadium,attendance
3219384,GB1,2019,2019-10-20,985,31,1,1,Old Trafford,73737
3219393,GB1,2019,2019-10-19,29,379,2,0,Goodison Park,39263
3219405,GB1,2019,2019-10-05,31,1003,2,1,Anfield,53322
3219397,GB1,2019,2019-10-05,1123,405,1,5,Carrow Road,27045
3219402,GB1,2019,2019-10-05,1237,148,3,0,AMEX Stadium,30610
3219390,GB1,2019,2019-10-05,1010,350,0,0,Vicarage Road,20811
3219067,GB1,2019,2019-09-29,1003,762,5,0,King Power Stadium,32168
3219068,GB1,2019,2019-09-30,985,11,1,1,Old Trafford,73201
3219411,GB1,2019,2019-09-28,405,1132,2,2,Villa Park,41546
3219409,GB1,2019,2019-09-28,873,1123,2,0,Selhurst Park,25477
3219408,GB1,2019,2019-09-28,989,379,2,2,Vitality Stadium,10729
3219407,GB1,2019,2019-09-28,631,1237,2,0,Stamford Bridge,40683
3219374,GB1,2019,2019-10-26,379,350,1,1,London Stadium,59878
3219404,GB1,2019,2019-09-28,148,180,2,1,Tottenham Hotspur Stadium,59645
3219403,GB1,2019,2019-09-28,543,1010,2,0,Molineux Stadium,30711
3219069,GB1,2019,2019-09-28,29,281,1,3,Goodison Park,39222
3219400,GB1,2019,2019-10-06,11,989,1,0,Emirates Stadium,60326
3219070,GB1,2019,2019-09-28,350,31,0,1,Bramall Lane,31774
3219073,GB1,2019,2019-09-22,379,985,2,0,London Stadium,59936
3219413,GB1,2019,2019-09-22,873,543,1,1,Selhurst Park,25122
3219417,GB1,2019,2019-09-21,29,350,0,2,Goodison Park,39354
3219071,GB1,2019,2019-09-22,631,31,1,2,Stamford Bridge,40638
3219392,GB1,2019,2019-10-19,1003,1132,2,1,King Power Stadium,32105
3219410,GB1,2019,2019-09-21,281,1010,8,0,Etihad Stadium,54273
3219412,GB1,2019,2019-09-21,1132,1123,2,0,Turf Moor,19712
3219074,GB1,2019,2019-09-22,11,405,3,2,Emirates Stadium,60331
3219075,GB1,2019,2019-09-21,1003,148,2,1,King Power Stadium,32129
3219406,GB1,2019,2019-10-05,1132,29,1,0,Turf Moor,20650
3219077,GB1,2019,2019-09-15,989,29,3,1,Vitality Stadium,10416
3219076,GB1,2019,2019-09-20,180,989,1,3,St Mary's Stadium,30168
3219419,GB1,2019,2019-09-14,985,1003,1,0,Old Trafford,73454
3219416,GB1,2019,2019-09-14,543,631,2,5,Molineux Stadium,31534
3219079,GB1,2019,2019-09-16,405,379,0,0,Villa Park,42010
3219418,GB1,2019,2019-09-14,1237,1132,1,1,AMEX Stadium,29398
3219414,GB1,2019,2019-09-14,148,873,4,0,Tottenham Hotspur Stadium,59812
3219415,GB1,2019,2019-09-14,350,180,0,1,Bramall Lane,30985
3219078,GB1,2019,2019-09-15,1010,11,2,2,Vicarage Road,21360
3219085,GB1,2019,2019-08-31,1132,31,0,3,Turf Moor,21762
3219080,GB1,2019,2019-09-14,1123,281,3,2,Carrow Road,27035
3219072,GB1,2019,2019-09-21,762,1237,0,0,St James' Park,43316
3219424,GB1,2019,2019-08-31,873,405,1,0,Selhurst Park,25248
3219425,GB1,2019,2019-08-31,1003,989,3,1,King Power Stadium,31613
3219083,GB1,2019,2019-09-01,29,543,3,2,Goodison Park,39374
3219423,GB1,2019,2019-08-31,631,350,2,2,Stamford Bridge,40560
3219420,GB1,2019,2019-08-31,379,1123,2,0,London Stadium,59950
3219421,GB1,2019,2019-08-31,762,1010,1,1,St James' Park,44157
3219428,GB1,2019,2019-08-25,543,1132,1,1,Molineux Stadium,30522
3219383,GB1,2019,2019-10-19,148,1010,1,1,Tottenham Hotspur Stadium,58754
3219087,GB1,2019,2019-08-25,989,281,1,3,Vitality Stadium,10486
3219432,GB1,2019,2019-08-24,985,873,1,2,Old Trafford,73454
3219429,GB1,2019,2019-08-24,1237,180,0,2,AMEX Stadium,30019
3219084,GB1,2019,2019-08-31,180,985,1,1,St Mary's Stadium,30499
3219427,GB1,2019,2019-08-24,350,1003,1,2,Bramall Lane,30079
3219422,GB1,2019,2019-08-31,281,1237,4,0,Etihad Stadium,54386
3219090,GB1,2019,2019-08-24,1123,631,2,3,Carrow Road,27032
3219089,GB1,2019,2019-08-23,405,29,2,0,Villa Park,41922
3219092,GB1,2019,2019-08-18,631,1003,1,1,Stamford Bridge,40629
3219086,GB1,2019,2019-08-24,31,11,3,1,Anfield,53298
3219394,GB1,2019,2019-10-05,379,873,1,2,London Stadium,59912
3219093,GB1,2019,2019-08-17,281,148,2,2,Etihad Stadium,54503
3219435,GB1,2019,2019-08-17,29,1010,1,0,Goodison Park,39066
3219433,GB1,2019,2019-08-17,1237,379,1,1,AMEX Stadium,30459
3219091,GB1,2019,2019-08-18,350,873,1,0,Bramall Lane,30197
3219431,GB1,2019,2019-08-17,180,31,1,2,St Mary's Stadium,31712
3219082,GB1,2019,2019-09-14,31,762,3,1,Anfield,51430
3219434,GB1,2019,2019-08-17,405,989,1,2,Villa Park,40996
3194826,GB1,2019,2019-08-11,1003,543,0,0,King Power Stadium,32015
3219088,GB1,2019,2019-08-25,148,762,0,1,Tottenham Hotspur Stadium,59245
3219430,GB1,2019,2019-08-17,1123,762,3,1,Carrow Road,27059
3194822,GB1,2019,2019-08-10,989,350,1,1,Vitality Stadium,10714
3194821,GB1,2019,2019-08-10,1132,180,3,0,Turf Moor,19784
3194820,GB1,2019,2019-08-10,1010,1237,0,3,Vicarage Road,20245
3194823,GB1,2019,2019-08-10,148,405,3,1,Tottenham Hotspur Stadium,60407
3194818,GB1,2019,2019-08-10,379,281,0,5,London Stadium,59870
3194817,GB1,2019,2019-08-09,31,1123,4,1,Anfield,53333
3194825,GB1,2019,2019-08-11,985,631,4,0,Old Trafford,73620
3219081,GB1,2019,2019-09-01,11,148,2,2,Emirates Stadium,60333
3194819,GB1,2019,2019-08-10,873,29,0,0,Selhurst Park,25151
3219094,GB1,2019,2019-08-19,543,985,1,1,Molineux Stadium,31314
3219095,GB1,2019,2019-08-17,11,1132,2,1,Emirates Stadium,60214
3194824,GB1,2019,2019-08-11,762,11,0,1,St James' Park,47635
3219426,GB1,2019,2019-08-24,1010,379,1,3,Vicarage Road,20035
3203735,L1,2019,2020-06-27,86,3,6,1,Wohninvest-Weserstadion,0
3203734,L1,2019,2020-06-27,24,127,3,2,Commerzbank Arena,0
3203733,L1,2019,2020-06-27,82,27,0,4,Volkswagen Arena,0
3203731,L1,2019,2020-06-27,15,39,1,0,BayArena,0
3203730,L1,2019,2020-06-27,16,533,0,4,SIGNAL IDUNA PARK,0
3203727,L1,2019,2020-06-20,33,82,1,4,Veltins-Arena,0
3203729,L1,2019,2020-06-20,127,18,1,3,Home Deluxe Arena,0
3203737,L1,2019,2020-06-27,167,23826,1,2,WWK ARENA,0
3203736,L1,2019,2020-06-27,60,33,4,0,Dreisamstadion,0
3203726,L1,2019,2020-06-20,39,86,3,1,Mewa Arena,0
3203722,L1,2019,2020-06-20,23826,16,0,2,Red Bull Arena,0
3203721,L1,2019,2020-06-20,27,60,3,1,Allianz Arena,0
3203719,L1,2019,2020-06-17,167,533,1,3,WWK ARENA,0
3203724,L1,2019,2020-06-20,38,167,1,1,MERKUR SPIEL-ARENA,0
3203714,L1,2019,2020-06-17,15,3,3,1,BayArena,0
3203725,L1,2019,2020-06-20,44,15,2,0,Olympiastadion Berlin,0
3203713,L1,2019,2020-06-17,23826,38,2,2,Red Bull Arena,0
3203728,L1,2019,2020-06-20,3,24,1,1,RheinEnergieSTADION,0
3203720,L1,2019,2020-06-16,89,127,1,0,Stadion An der Alten Försterei,0
3203718,L1,2019,2020-06-16,60,44,2,1,Dreisamstadion,0
3203717,L1,2019,2020-06-16,86,27,0,1,Wohninvest-Weserstadion,0
3203715,L1,2019,2020-06-16,18,82,3,0,Stadion im Borussia-Park,0
3203708,L1,2019,2020-06-14,39,167,0,1,Mewa Arena,0
3203703,L1,2019,2020-06-13,27,18,2,1,Allianz Arena,0
3203711,L1,2019,2020-06-13,127,86,1,5,Home Deluxe Arena,0
3203709,L1,2019,2020-06-14,33,15,1,1,Veltins-Arena,0
3203707,L1,2019,2020-06-13,44,24,1,4,Olympiastadion Berlin,0
3203704,L1,2019,2020-06-13,82,60,2,2,Volkswagen Arena,0
3203705,L1,2019,2020-06-12,533,23826,0,2,PreZero Arena,0
3203701,L1,2019,2020-06-07,167,3,1,1,WWK ARENA,0
3203716,L1,2019,2020-06-17,24,33,2,1,Commerzbank Arena,0
3203698,L1,2019,2020-06-07,86,82,0,1,Wohninvest-Weserstadion,0
3203694,L1,2019,2020-06-06,16,44,1,0,SIGNAL IDUNA PARK,0
3203699,L1,2019,2020-06-06,38,533,2,2,MERKUR SPIEL-ARENA,0
3203697,L1,2019,2020-06-06,24,39,0,2,Commerzbank Arena,0
3203696,L1,2019,2020-06-06,15,27,2,4,BayArena,0
3203695,L1,2019,2020-06-06,23826,127,1,1,Red Bull Arena,0
3203700,L1,2019,2020-06-05,60,18,1,0,Dreisamstadion,0
3203692,L1,2019,2020-06-01,3,23826,2,4,RheinEnergieSTADION,0
3203693,L1,2019,2020-05-31,127,16,1,6,Home Deluxe Arena,0
3203732,L1,2019,2020-06-27,18,44,2,1,Stadion im Borussia-Park,0
3203712,L1,2019,2020-06-17,16,39,0,2,SIGNAL IDUNA PARK,0
3203691,L1,2019,2020-05-30,33,86,0,1,Veltins-Arena,0
3203689,L1,2019,2020-05-30,39,533,0,1,Mewa Arena,0
3203686,L1,2019,2020-05-31,18,89,4,1,Stadion im Borussia-Park,0
3203685,L1,2019,2020-05-30,27,38,5,0,Allianz Arena,0
3203706,L1,2019,2020-06-13,38,16,0,1,MERKUR SPIEL-ARENA,0
3203710,L1,2019,2020-06-13,3,89,1,2,RheinEnergieSTADION,0
3203702,L1,2019,2020-06-07,89,33,1,1,Stadion An der Alten Försterei,0
3203684,L1,2019,2020-05-27,89,39,1,1,Stadion An der Alten Försterei,0
3203682,L1,2019,2020-05-27,38,33,2,1,MERKUR SPIEL-ARENA,0
3203681,L1,2019,2020-05-27,533,3,3,1,PreZero Arena,0
3203677,L1,2019,2020-05-27,23826,44,2,2,Red Bull Arena,0
3203679,L1,2019,2020-05-26,24,60,3,3,Commerzbank Arena,0
3203723,L1,2019,2020-06-20,533,89,4,0,PreZero Arena,0
3203683,L1,2019,2020-05-27,167,127,0,0,WWK ARENA,0
3203671,L1,2019,2020-05-24,39,23826,0,5,Mewa Arena,0
3203673,L1,2019,2020-05-24,33,167,0,3,Veltins-Arena,0
3203688,L1,2019,2020-05-30,44,167,2,0,Olympiastadion Berlin,0
3203675,L1,2019,2020-05-23,127,533,1,1,Home Deluxe Arena,0
3203672,L1,2019,2020-05-23,60,86,0,1,Dreisamstadion,0
3203669,L1,2019,2020-05-23,82,16,0,2,Volkswagen Arena,0
3203674,L1,2019,2020-05-24,3,38,2,2,RheinEnergieSTADION,0
3203668,L1,2019,2020-05-23,18,15,1,3,Stadion im Borussia-Park,0
3203670,L1,2019,2020-05-22,44,89,4,0,Olympiastadion Berlin,0
3203676,L1,2019,2020-05-26,16,27,0,1,SIGNAL IDUNA PARK,0
3203666,L1,2019,2020-05-17,89,27,0,2,Stadion An der Alten Försterei,0
3203667,L1,2019,2020-05-23,27,24,5,2,Allianz Arena,0
3203680,L1,2019,2020-05-26,86,18,0,0,Wohninvest-Weserstadion,0
3203690,L1,2019,2020-05-29,60,15,0,1,Dreisamstadion,0
3203687,L1,2019,2020-05-30,82,24,1,2,Volkswagen Arena,0
3203662,L1,2019,2020-05-16,533,44,0,3,PreZero Arena,0
3203663,L1,2019,2020-05-16,38,127,0,0,MERKUR SPIEL-ARENA,0
3203658,L1,2019,2020-05-16,16,33,4,0,SIGNAL IDUNA PARK,0
3203654,L1,2019,2020-03-08,39,38,1,1,Mewa Arena,21409
3203660,L1,2019,2020-05-16,24,18,1,3,Commerzbank Arena,0
3203649,L1,2019,2020-03-08,27,167,2,0,Allianz Arena,75000
3203665,L1,2019,2020-05-17,3,39,2,2,RheinEnergieSTADION,0
3203656,L1,2019,2020-03-07,33,533,1,1,Veltins-Arena,58324
3203661,L1,2019,2020-05-18,86,15,1,4,Wohninvest-Weserstadion,0
3203653,L1,2019,2020-03-07,44,86,2,2,Olympiastadion Berlin,58028
3203657,L1,2019,2020-03-06,127,3,1,2,Home Deluxe Arena,15000
3203652,L1,2019,2020-03-07,82,23826,0,0,Volkswagen Arena,27195
3203678,L1,2019,2020-05-26,15,82,1,4,BayArena,0
3203659,L1,2019,2020-05-16,23826,60,1,1,Red Bull Arena,0
3203664,L1,2019,2020-05-16,167,82,1,2,WWK ARENA,0
3203641,L1,2019,2020-03-01,23826,15,1,1,Red Bull Arena,41216
3203646,L1,2019,2020-02-29,167,18,2,3,WWK ARENA,29303
3203645,L1,2019,2020-02-29,39,127,2,0,Mewa Arena,24231
3203640,L1,2019,2020-02-29,16,60,1,0,SIGNAL IDUNA PARK,81365
3203647,L1,2019,2020-02-29,3,33,3,0,RheinEnergieSTADION,50000
3203644,L1,2019,2020-02-28,38,44,3,3,MERKUR SPIEL-ARENA,31632
3203634,L1,2019,2020-02-23,82,39,4,0,Volkswagen Arena,21058
3203632,L1,2019,2020-02-23,15,167,2,0,BayArena,23703
3203648,L1,2019,2020-03-01,89,82,2,2,Stadion An der Alten Försterei,22012
3203638,L1,2019,2020-02-22,60,38,0,2,Dreisamstadion,24000
3203639,L1,2019,2020-02-22,33,23826,0,5,Veltins-Arena,61433
3203635,L1,2019,2020-02-24,24,89,1,2,Commerzbank Arena,47000
3203642,L1,2019,2020-06-03,86,24,0,3,Wohninvest-Weserstadion,0
3203643,L1,2019,2020-02-29,533,27,0,6,PreZero Arena,30150
3203650,L1,2019,2020-03-07,15,24,4,0,BayArena,30210
3203626,L1,2019,2020-02-16,39,33,0,0,Mewa Arena,27482
3203628,L1,2019,2020-02-16,3,27,1,4,RheinEnergieSTADION,50000
3203630,L1,2019,2020-02-15,89,15,2,3,Stadion An der Alten Försterei,22012
3203636,L1,2019,2020-02-22,86,16,0,2,Wohninvest-Weserstadion,42100
3203627,L1,2019,2020-02-15,167,60,1,1,WWK ARENA,26822
3203624,L1,2019,2020-02-15,533,82,2,3,PreZero Arena,22506
3203623,L1,2019,2020-02-15,23826,86,3,0,Red Bull Arena,41308
3203631,L1,2019,2020-02-21,27,127,3,2,Allianz Arena,75000
3203615,L1,2019,2020-03-11,18,3,2,1,Stadion im Borussia-Park,0
3203613,L1,2019,2020-02-09,27,23826,0,0,Allianz Arena,75000
3203637,L1,2019,2020-02-22,44,3,0,5,Olympiastadion Berlin,46207
3203622,L1,2019,2020-02-14,16,24,4,0,SIGNAL IDUNA PARK,81365
3203625,L1,2019,2020-02-15,38,18,1,4,MERKUR SPIEL-ARENA,51000
3203621,L1,2019,2020-02-08,33,127,1,1,Veltins-Arena,61614
3203618,L1,2019,2020-02-08,86,89,0,2,Wohninvest-Weserstadion,42100
3203620,L1,2019,2020-02-08,60,533,1,0,Dreisamstadion,24000
3203617,L1,2019,2020-02-07,24,167,5,0,Commerzbank Arena,48800
3203612,L1,2019,2020-02-02,127,82,2,4,Home Deluxe Arena,13926
3203611,L1,2019,2020-02-02,3,60,4,0,RheinEnergieSTADION,50000
3203605,L1,2019,2020-02-01,23826,18,2,2,Red Bull Arena,42146
3203629,L1,2019,2020-02-15,127,44,1,2,Home Deluxe Arena,14687
3203610,L1,2019,2020-02-01,167,86,2,1,WWK ARENA,29432
3203655,L1,2019,2020-03-07,60,89,3,1,Dreisamstadion,24000
3203606,L1,2019,2020-02-01,533,15,2,1,PreZero Arena,24489
3203616,L1,2019,2020-02-08,82,38,1,1,Volkswagen Arena,23445
3203607,L1,2019,2020-02-01,38,24,1,1,MERKUR SPIEL-ARENA,45018
3203614,L1,2019,2020-02-08,15,16,4,3,BayArena,30210
3203597,L1,2019,2020-01-26,15,38,3,0,BayArena,26250
3203619,L1,2019,2020-02-08,44,39,1,3,Olympiastadion Berlin,35049
3203651,L1,2019,2020-03-07,18,16,1,2,Stadion im Borussia-Park,53877
3203603,L1,2019,2020-01-25,89,167,2,0,Stadion An der Alten Försterei,22012
3203602,L1,2019,2020-01-25,60,127,0,2,Dreisamstadion,23500
3203601,L1,2019,2020-01-26,86,533,0,3,Wohninvest-Weserstadion,40000
3203599,L1,2019,2020-01-25,82,44,1,2,Volkswagen Arena,24894
3203598,L1,2019,2020-01-25,18,39,3,1,Stadion im Borussia-Park,49175
3203596,L1,2019,2020-01-24,16,3,5,1,SIGNAL IDUNA PARK,81365
3203589,L1,2019,2020-01-19,44,27,0,4,Olympiastadion Berlin,74475
3203595,L1,2019,2020-01-25,27,33,5,0,Allianz Arena,75000
3203593,L1,2019,2020-01-18,3,82,3,1,RheinEnergieSTADION,49100
3203592,L1,2019,2020-01-18,167,16,3,5,WWK ARENA,30660
3203590,L1,2019,2020-01-18,39,60,1,2,Mewa Arena,23138
3203594,L1,2019,2020-01-19,127,15,1,4,Home Deluxe Arena,14889
3203587,L1,2019,2020-01-18,533,24,1,2,PreZero Arena,29610
3203588,L1,2019,2020-01-18,38,86,0,1,MERKUR SPIEL-ARENA,46000
3203633,L1,2019,2020-02-22,18,533,1,1,Stadion im Borussia-Park,50250
3203585,L1,2019,2019-12-22,127,24,2,1,Home Deluxe Arena,15000
3203580,L1,2019,2019-12-22,38,89,2,1,MERKUR SPIEL-ARENA,45490
3203581,L1,2019,2019-12-21,44,18,0,0,Olympiastadion Berlin,50208
3203604,L1,2019,2020-02-01,16,89,5,0,SIGNAL IDUNA PARK,81365
3203582,L1,2019,2019-12-21,39,15,0,1,Mewa Arena,24345
3203578,L1,2019,2019-12-21,23826,167,3,1,Red Bull Arena,40562
3203591,L1,2019,2020-01-17,33,18,2,0,Veltins-Arena,62271
3203584,L1,2019,2019-12-21,3,86,1,0,RheinEnergieSTADION,50000
3203579,L1,2019,2019-12-20,533,16,2,1,PreZero Arena,30150
3203574,L1,2019,2019-12-18,60,27,1,3,Dreisamstadion,24000
3203572,L1,2019,2019-12-18,24,3,2,4,Commerzbank Arena,50300
3203571,L1,2019,2019-12-18,82,33,1,1,Volkswagen Arena,24651
3203570,L1,2019,2019-12-18,18,127,2,0,Stadion im Borussia-Park,44494
3203609,L1,2019,2020-02-01,39,27,1,3,Mewa Arena,33305
3203576,L1,2019,2019-12-17,89,533,0,2,Stadion An der Alten Försterei,20350
3203575,L1,2019,2019-12-17,167,38,3,0,WWK ARENA,27763
3203583,L1,2019,2019-12-21,33,60,2,2,Veltins-Arena,61867
3203573,L1,2019,2019-12-17,86,39,0,5,Wohninvest-Weserstadion,37720
3203600,L1,2019,2020-01-25,24,23826,2,0,Commerzbank Arena,50300
3203560,L1,2019,2019-12-15,82,18,2,1,Volkswagen Arena,25580
3203562,L1,2019,2019-12-14,38,23826,0,3,MERKUR SPIEL-ARENA,35387
3203567,L1,2019,2019-12-14,127,89,1,1,Home Deluxe Arena,14414
3203577,L1,2019,2019-12-21,27,82,2,0,Allianz Arena,75000
3203586,L1,2019,2020-01-18,23826,89,3,1,Red Bull Arena,42146
3203566,L1,2019,2019-12-14,3,15,2,0,RheinEnergieSTADION,49500
3203559,L1,2019,2019-12-14,27,86,6,1,Allianz Arena,75000
3203565,L1,2019,2019-12-15,33,24,1,0,Veltins-Arena,60811
3203555,L1,2019,2019-12-08,86,127,0,1,Wohninvest-Weserstadion,39870
3203558,L1,2019,2019-12-08,89,3,2,0,Stadion An der Alten Försterei,22012
3203552,L1,2019,2019-12-07,15,33,2,1,BayArena,30210
3203556,L1,2019,2019-12-07,60,82,1,0,Dreisamstadion,23800
3203608,L1,2019,2020-01-31,44,33,0,0,Olympiastadion Berlin,47863
3203568,L1,2019,2019-12-17,16,23826,3,3,SIGNAL IDUNA PARK,80200
3203564,L1,2019,2019-12-14,39,16,0,4,Mewa Arena,33305
3203551,L1,2019,2019-12-07,23826,533,3,1,Red Bull Arena,38407
3203546,L1,2019,2019-12-02,39,24,2,1,Mewa Arena,33184
3203550,L1,2019,2019-12-07,16,38,5,0,SIGNAL IDUNA PARK,81365
3203557,L1,2019,2019-12-07,167,39,2,1,WWK ARENA,26950
3203542,L1,2019,2019-12-01,18,60,4,2,Stadion im Borussia-Park,51080
3203543,L1,2019,2019-12-01,82,86,2,3,Volkswagen Arena,26012
3203548,L1,2019,2019-11-30,3,167,1,1,RheinEnergieSTADION,49200
3203569,L1,2019,2019-12-18,15,44,0,1,BayArena,24472
3203545,L1,2019,2019-11-30,44,16,1,2,Olympiastadion Berlin,74667
3203544,L1,2019,2019-11-30,533,38,1,1,PreZero Arena,25427
3203547,L1,2019,2019-11-29,33,89,2,1,Veltins-Arena,61837
3203539,L1,2019,2019-11-24,167,44,4,0,WWK ARENA,29233
3203537,L1,2019,2019-11-24,533,39,1,5,PreZero Arena,23129
3203533,L1,2019,2019-11-23,23826,3,4,1,Red Bull Arena,42036
3203541,L1,2019,2019-11-30,27,15,1,2,Allianz Arena,75000
3203538,L1,2019,2019-11-23,38,27,0,4,MERKUR SPIEL-ARENA,53000
3203536,L1,2019,2019-11-23,86,33,1,2,Wohninvest-Weserstadion,42100
3203535,L1,2019,2019-11-23,24,82,0,2,Commerzbank Arena,50700
3203563,L1,2019,2019-12-14,44,60,1,0,Olympiastadion Berlin,37343
3203532,L1,2019,2019-11-22,16,127,3,3,SIGNAL IDUNA PARK,81365
3203534,L1,2019,2019-11-23,15,60,1,1,BayArena,29032
3203524,L1,2019,2019-11-10,18,86,3,1,Stadion im Borussia-Park,54022
3203561,L1,2019,2019-12-13,533,167,2,4,PreZero Arena,23309
3203528,L1,2019,2019-11-10,60,24,1,0,Dreisamstadion,24000
3203531,L1,2019,2019-11-09,127,167,0,1,Home Deluxe Arena,13758
3203529,L1,2019,2019-11-09,33,38,3,3,Veltins-Arena,61831
3203527,L1,2019,2019-11-09,39,89,2,3,Mewa Arena,24549
3203530,L1,2019,2019-11-08,3,533,1,2,RheinEnergieSTADION,49100
3203523,L1,2019,2019-11-09,27,16,4,0,Allianz Arena,75000
3203554,L1,2019,2019-12-06,24,44,2,2,Commerzbank Arena,50000
3203521,L1,2019,2019-11-03,167,33,2,3,WWK ARENA,30361
3203526,L1,2019,2019-11-09,44,23826,2,4,Olympiastadion Berlin,48532
3203517,L1,2019,2019-11-02,24,27,5,1,Commerzbank Arena,51500
3203525,L1,2019,2019-11-10,82,15,0,2,Volkswagen Arena,24112
3203515,L1,2019,2019-11-02,23826,39,8,0,Red Bull Arena,38517
3203549,L1,2019,2019-11-30,127,23826,2,3,Home Deluxe Arena,13253
3203514,L1,2019,2019-11-02,16,82,3,0,SIGNAL IDUNA PARK,80200
3203507,L1,2019,2019-10-27,18,24,4,2,Stadion im Borussia-Park,52300
3203519,L1,2019,2019-11-01,533,127,3,0,PreZero Arena,23629
3203508,L1,2019,2019-10-27,82,167,0,0,Volkswagen Arena,22630
3203516,L1,2019,2019-11-02,15,18,1,2,BayArena,30210
3203540,L1,2019,2019-11-23,89,18,2,0,Stadion An der Alten Försterei,22012
3203512,L1,2019,2019-10-26,33,16,0,0,Veltins-Arena,62271
3203511,L1,2019,2019-10-26,60,23826,2,1,Dreisamstadion,24000
3203518,L1,2019,2019-11-02,86,60,2,2,Wohninvest-Weserstadion,41000
3203505,L1,2019,2019-10-26,27,89,2,1,Allianz Arena,75000
3203506,L1,2019,2019-10-26,15,86,2,2,BayArena,30210
3203510,L1,2019,2019-10-25,39,3,3,1,Mewa Arena,32000
3203496,L1,2019,2019-10-19,16,18,1,0,SIGNAL IDUNA PARK,81365
3203509,L1,2019,2019-10-26,44,533,2,3,Olympiastadion Berlin,44702
3203500,L1,2019,2019-10-20,533,33,2,0,PreZero Arena,29477
3203522,L1,2019,2019-11-02,89,44,1,0,Stadion An der Alten Försterei,22012
3203501,L1,2019,2019-10-19,38,39,1,0,MERKUR SPIEL-ARENA,40660
3203499,L1,2019,2019-10-19,86,44,1,1,Wohninvest-Weserstadion,41447
3203498,L1,2019,2019-10-18,24,15,3,0,Commerzbank Arena,50800
3203504,L1,2019,2019-10-19,89,60,2,0,Stadion An der Alten Försterei,22012
3203520,L1,2019,2019-11-03,38,3,2,0,MERKUR SPIEL-ARENA,51155
3203489,L1,2019,2019-10-06,18,167,5,1,Stadion im Borussia-Park,50352
3203503,L1,2019,2019-10-20,3,127,3,0,RheinEnergieSTADION,50000
3203495,L1,2019,2019-10-05,127,39,1,2,Home Deluxe Arena,14217
3203491,L1,2019,2019-10-06,24,86,2,2,Commerzbank Arena,51500
3203493,L1,2019,2019-10-05,60,16,2,2,Dreisamstadion,24000
3203488,L1,2019,2019-10-05,15,23826,1,1,BayArena,26355
3203494,L1,2019,2019-10-05,33,3,1,1,Veltins-Arena,61883
3203492,L1,2019,2019-10-04,44,38,3,1,Olympiastadion Berlin,37128
3203481,L1,2019,2019-09-29,38,60,1,2,MERKUR SPIEL-ARENA,39244
3203497,L1,2019,2019-10-19,23826,82,1,1,Red Bull Arena,39182
3203553,L1,2019,2019-12-07,18,27,2,1,Stadion im Borussia-Park,54022
3203483,L1,2019,2019-09-28,167,15,0,3,WWK ARENA,27113
3203513,L1,2019,2019-10-26,127,38,2,0,Home Deluxe Arena,14182
3203480,L1,2019,2019-09-28,533,18,0,3,PreZero Arena,29030
3203479,L1,2019,2019-09-28,23826,33,1,3,Red Bull Arena,42146
3203486,L1,2019,2019-09-27,89,24,1,2,Stadion An der Alten Försterei,22012
3203482,L1,2019,2019-09-28,39,82,0,1,Mewa Arena,24303
3203472,L1,2019,2019-09-23,82,533,1,1,Volkswagen Arena,21120
3203502,L1,2019,2019-10-19,167,27,2,2,WWK ARENA,30660
3203471,L1,2019,2019-09-22,18,38,2,1,Stadion im Borussia-Park,52413
3203484,L1,2019,2019-09-29,3,44,0,4,RheinEnergieSTADION,49700
3203474,L1,2019,2019-09-21,86,23826,0,3,Wohninvest-Weserstadion,40550
3203485,L1,2019,2019-09-28,127,27,2,3,Home Deluxe Arena,15000
3203470,L1,2019,2019-09-21,15,89,2,0,BayArena,27430
3203469,L1,2019,2019-09-21,27,3,4,0,Allianz Arena,75000
3203477,L1,2019,2019-09-20,33,39,2,1,Veltins-Arena,58687
3203475,L1,2019,2019-09-21,44,127,2,1,Olympiastadion Berlin,43588
3203461,L1,2019,2019-09-14,23826,27,1,1,Red Bull Arena,41939
3203487,L1,2019,2019-10-05,27,533,1,2,Allianz Arena,75000
3203478,L1,2019,2019-09-28,16,86,2,2,SIGNAL IDUNA PARK,81365
3203462,L1,2019,2019-09-15,533,60,0,3,PreZero Arena,29395
3203465,L1,2019,2019-09-14,167,24,2,1,WWK ARENA,28513
3203464,L1,2019,2019-09-14,39,44,2,1,Mewa Arena,22798
3203460,L1,2019,2019-09-14,16,15,4,0,SIGNAL IDUNA PARK,81365
3203490,L1,2019,2019-10-06,82,89,1,0,Volkswagen Arena,27012
3203463,L1,2019,2019-09-13,38,82,1,1,MERKUR SPIEL-ARENA,36758
3203456,L1,2019,2019-09-01,86,167,3,2,Wohninvest-Weserstadion,40041
3203468,L1,2019,2019-09-14,89,86,1,2,Stadion An der Alten Försterei,22012
3203458,L1,2019,2019-08-31,33,44,3,0,Veltins-Arena,58875
3203455,L1,2019,2019-09-01,24,38,2,1,Commerzbank Arena,49800
3203454,L1,2019,2019-08-31,82,127,1,1,Volkswagen Arena,23750
3203459,L1,2019,2019-08-31,89,16,3,1,Stadion An der Alten Försterei,22012
3203467,L1,2019,2019-09-15,127,33,1,5,Home Deluxe Arena,15000
3203457,L1,2019,2019-08-31,60,3,1,2,Dreisamstadion,24000
3203442,L1,2019,2019-08-25,23826,24,2,1,Red Bull Arena,40108
